"Run","Run ID","metric","step","timestamp","value"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","36336","1779553003023","1.9317926168441772"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","36728","1779553091218","1.8573232889175415"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","37120","1779553180277","2.003286123275757"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","37512","1779553268598","1.9317450523376465"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","37904","1779553357420","2.0134098529815674"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","38296","1779553445629","1.936821460723877"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","38680","1779553532056","1.948880672454834"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","39072","1779553620658","1.973936676979065"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","39464","1779553709094","1.9100574254989624"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","39856","1779553798112","2.0777273178100586"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","40248","1779553908091","1.8885003328323364"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","40640","1779553996226","2.0205440521240234"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","41024","1779554083076","2.044145345687866"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","41416","1779554171279","1.8269054889678955"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","41808","1779554259451","1.9463324546813965"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","42200","1779554348257","1.8549079895019531"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","42592","1779554436506","1.8259117603302002"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","42984","1779554525800","1.8584853410720825"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","43368","1779554614238","1.8930853605270386"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","43760","1779554724609","1.587700605392456"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","43760","1779592885947","1.957474946975708"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","44152","1779592973978","1.8174198865890503"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","44544","1779593062658","1.7794831991195679"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","44936","1779593150874","1.792085886001587"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","45328","1779593239602","1.6972841024398804"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","45712","1779593325994","1.626964807510376"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","46104","1779593414844","1.638588309288025"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","46496","1779593503125","1.8342938423156738"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","46888","1779593591828","1.9576756954193115"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","47280","1779593680061","1.781132698059082"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","47672","1779593768757","1.8099346160888672"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","48064","1779593870436","1.6469640731811523"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","48448","1779593957640","1.6311599016189575"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","48840","1779594046074","1.8316208124160767"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","49232","1779594134301","1.8004032373428345"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","49624","1779594223125","1.798959732055664"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","50016","1779594311436","1.8723117113113403"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","50408","1779594399882","1.8167308568954468"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","50792","1779594486607","1.7931301593780518"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","51184","1779594575224","1.5709489583969116"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","51576","1779594663482","1.997199296951294"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","51968","1779594752311","1.9447370767593384"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","52360","1779594840578","1.7161167860031128"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","52752","1779594929088","1.8648462295532227"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","53136","1779595016110","1.7097244262695312"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","53528","1779595104381","1.6579347848892212"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","53920","1779595192989","1.6876778602600098"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","54312","1779595281319","1.6282109022140503"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","54704","1779595369894","1.671215534210205"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","55096","1779595458089","1.7755818367004395"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","55480","1779595544735","1.564061164855957"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","55872","1779595632965","1.4634662866592407"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","56264","1779595743429","1.8912121057510376"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","56656","1779595831666","1.8461095094680786"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","57048","1779595920291","1.6023482084274292"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","57440","1779596008572","1.5364941358566284"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","57824","1779596095134","1.6087113618850708"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","58216","1779596206171","1.7171299457550049"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","58608","1779596294486","1.5781989097595215"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","59000","1779596382706","1.8434727191925049"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","59392","1779596471099","1.6022897958755493"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","59784","1779596559536","1.6481114625930786"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","60168","1779596645909","1.6179028749465942"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","60560","1779596734461","1.787265419960022"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","60952","1779596822786","1.5688709020614624"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","61344","1779596911213","1.6305009126663208"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","61736","1779596999723","1.643275499343872"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","62128","1779597088329","1.5182398557662964"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","62520","1779597176601","1.5410068035125732"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","62904","1779597263257","1.6372179985046387"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","63296","1779597351510","1.5903425216674805"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","63688","1779597440136","1.7691304683685303"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","64080","1779597550107","1.4930423498153687"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","64472","1779597638331","1.598780632019043"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","64864","1779597726549","1.556952953338623"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","65248","1779597813340","1.496711015701294"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","65640","1779597902055","1.6492382287979126"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","66032","1779597990384","1.4050620794296265"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","66424","1779598078891","1.533310890197754"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","66816","1779598167094","1.573883056640625"
