"Run","Run ID","metric","step","timestamp","value"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","11332","1779378821040","4.104227542877197"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","11558","1779378888205","4.0333662033081055"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","11785","1779378955181","4.169344902038574"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","12012","1779379021914","3.9495654106140137"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","12238","1779379088477","3.9477219581604004"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","12465","1779379155216","3.785259485244751"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","12692","1779379222356","3.692974805831909"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","12918","1779379289197","3.8716490268707275"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","13145","1779379355968","3.8236496448516846"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","13371","1779379422731","3.747471809387207"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","13598","1779379490085","3.779428720474243"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","13825","1779379557526","3.6415669918060303"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","14051","1779379623941","3.6466400623321533"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","14278","1779379691118","3.566593647003174"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","14505","1779379763758","3.552044153213501"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","14731","1779379834050","3.3672988414764404"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","14958","1779379902158","3.641880989074707"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","15184","1779379969605","3.4903976917266846"
