"Run","Run ID","metric","step","timestamp","value"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","27200","1779642258252","2.9770374298095703"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","27560","1779642339912","2.8558709621429443"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","27928","1779642423321","3.0854909420013428"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","28288","1779642505056","2.9442663192749023"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","28648","1779642586639","3.113518714904785"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","29016","1779642675399","2.8539843559265137"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","29376","1779642757808","2.910348415374756"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","29736","1779642839497","2.884284019470215"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","30096","1779642921309","3.027548313140869"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","30464","1779643004896","2.8736093044281006"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","30824","1779643086494","2.7958030700683594"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","31184","1779643168152","2.932420492172241"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","31552","1779643251566","2.9276325702667236"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","31912","1779643333242","2.9356977939605713"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","32272","1779643414893","2.9018025398254395"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","32640","1779643498310","2.8427369594573975"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","33000","1779643580077","2.7922346591949463"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","33360","1779643661611","2.8318610191345215"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","33728","1779643745123","2.9824743270874023"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","34088","1779643826879","2.750011444091797"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","34448","1779643908480","2.657032012939453"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","34816","1779643992003","2.764803171157837"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","35176","1779644073954","2.7327442169189453"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","35536","1779644155774","2.7546677589416504"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","35904","1779644239509","2.7400920391082764"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","36264","1779644321286","2.7361226081848145"
